2013-06-27,97.552,97.0,97.29474078229602,1489.0760512099907
2013-06-28,97.0,89.494,92.32794415949056,6231.640840760101
2013-06-29,89.497,89.48,89.88413611921766,3741.028681660028
2013-06-30,89.352,90.55,90.42009453384543,2538.180082720018
2013-07-01,90.765,85.997,87.7274427739069,8386.617181920115
2013-07-02,85.55,83.8,82.10544218259419,8720.523386670415
2013-07-03,83.8,80.82,81.51173409245997,8450.260124090113
2013-07-04,80.821,80.301,77.36350975847888,14842.90721287036
2013-07-05,80.3,65.385,70.9062251087907,14687.082518210282
2013-07-06,65.381,65.501,67.01470075305636,9824.57455543045
2013-07-07,65.501,67.999,66.42466414572775,4058.647011470062
2013-07-08,67.246,73.36,73.23402061309633,10644.872089550305
2013-07-09,73.35,73.2,71.18478668382583,6141.4188557604575
2013-07-10,72.486,74.935,73.80971359224517,5784.279542130145
2013-07-11,74.999,81.91,80.08469448629236,10213.494840430845
2013-07-12,81.904,86.791,89.33425128208177,13997.888947910593
2013-07-13,86.791,87.519,86.44012860843803,5414.016317580274
2013-07-14,87.6,88.845,88.78203457789022,2724.2952209401064
2013-07-15,88.643,91.968,89.87848842276149,5377.3995186002785
2013-07-16,91.968,88.277,90.13299192381727,3564.4500914500613
2013-07-17,88.499,88.51,89.22010135044118,3173.9915660702163
2013-07-18,88.51,84.89,84.23756340985985,6967.961398800198
2013-07-19,84.867,84.79,83.76979257094813,2804.5336604900285
2013-07-20,84.33,84.89,84.21996617107162,1795.4303215799762
2013-07-21,84.89,83.767,83.94068758842302,1693.3125326999975
2013-07-22,83.79,84.299,84.09627561922987,1567.8072561199829
2013-07-23,84.27,86.39,85.44216527698484,4121.530872980099
2013-07-24,86.39,87.478,86.65742536703212,2727.9604033400396
2013-07-25,87.027,88.386,87.55743680852098,3425.021488870058
2013-07-26,88.384,89.18,88.9627680260117,3680.4850748100894
2013-07-27,89.0,87.911,87.76995810938946,2677.587736940044
2013-07-28,88.0,89.427,88.51535982685196,2650.511455580006
2013-07-29,89.102,90.51,90.60869016294795,5176.611355020256
2013-07-30,90.61,92.299,91.84857263986835,3098.5049021600394
2013-07-31,92.299,97.35,96.29176926698703,9143.062790130467
2013-08-01,97.314,94.999,95.6671524145869,2674.1243696599786
2013-08-02,94.6,95.869,95.38753225377103,4848.354707250106
2013-08-03,95.895,95.019,95.46050489267891,1062.2114375699957
2013-08-04,95.019,94.71,94.4743307065601,2332.2734934399646
2013-08-05,94.7,96.489,95.72216494640313,2947.4491370400183
2013-08-06,96.49,96.4,96.48413587308038,2382.4777251499995
2013-08-07,96.426,97.146,97.34060587824752,3404.1711171701227
2013-08-08,97.146,94.6,94.82173300808395,5878.320500780197
2013-08-09,93.95,94.299,94.37998120799475,2135.69448129997
2013-08-10,94.3,93.499,93.42865364587145,1624.3997636899455
2013-08-11,93.116,93.79,93.61505578903233,3181.6128613300116
2013-08-12,93.65,94.2,93.72982990632876,2048.983851629951
2013-08-13,94.064,94.898,94.42798382306553,3083.976798460012
2013-08-14,94.899,97.68,96.50624514946581,5263.462032510139
2013-08-15,97.68,96.426,97.00933001249598,2489.859386499971
2013-08-16,96.427,96.006,96.10493574563182,1892.6841187299888
2013-08-17,96.5,96.998,96.56136366577391,1730.55445152999
2013-08-18,96.516,97.149,96.94381900763027,1337.5383704599988
2013-08-19,97.149,99.79,99.14776975844539,4283.737216910104
2013-08-20,99.78,100.335,99.7787052077055,2383.473211970008
2013-08-21,100.39,108.95,104.50715826071352,5488.106685210148
2013-08-22,108.949,107.6,107.73831711838179,3275.3314349900065
2013-08-23,107.31,104.999,105.02318917401438,4135.140847869972
2013-08-24,105.276,106.14,105.51846028776774,1877.9622985199944
2013-08-25,106.4,109.2,108.57049927013978,3287.51840031999
2013-08-26,109.2,107.724,108.62234660053085,3233.8134610900147
2013-08-27,107.724,115.693,112.76499265549364,5804.513480480088
2013-08-28,115.693,115.3,115.27461087439464,2894.4769539000376
2013-08-29,115.3,115.601,115.52622288008068,2326.1911039800257
2013-08-30,115.99,120.9,118.39968245831372,4654.177510810049
2013-08-31,120.9,125.752,123.14013888223853,4415.472753530046
2013-09-01,125.753,125.2,124.2591573746515,3770.519599480038
2013-09-02,125.5,124.74,125.05789155725341,3078.429375520005
2013-09-03,124.74,124.8,125.0596954003316,2569.222056729997
2013-09-04,124.995,116.111,120.70262686818025,5785.014040220118
2013-09-05,116.916,118.04,116.32453324510077,7171.529562750247
2013-09-06,117.649,114.771,116.71243019008736,4566.837772440119
2013-09-07,115.088,117.49,115.50869351695071,3828.8812847700765
2013-09-08,117.499,114.633,116.05191625913933,2045.1758230799878
2013-09-09,115.0,120.64,117.81639592150776,4994.711180750142
2013-09-10,120.64,120.69,120.37078299994742,2368.465570349991
2013-09-11,120.113,121.801,120.74909022298917,6310.308970240204
2013-09-12,121.8,124.0,123.57912324795697,4898.172695510067
2013-09-13,123.9,124.897,123.97357767534587,3369.6563825601056
2013-09-14,124.897,123.659,124.27169272902982,3018.061130889994
2013-09-15,123.27,123.595,122.77383661938963,3476.155062809965
2013-09-16,123.595,124.483,124.04123681014165,3979.9106805700158
2013-09-17,124.81,124.98,124.26033487249401,3471.462371820004
2013-09-18,124.997,125.64,125.17636368858017,3472.8825285300873
2013-09-19,125.639,123.5,123.62682628811584,4175.175267520023
2013-09-20,123.788,121.716,121.57661101257054,6541.160896700665
2013-09-21,121.8,121.998,121.40946149115467,1839.2164288100134
2013-09-22,121.999,121.0,121.18202519939179,1606.9195478100141
2013-09-23,121.0,120.701,121.31463413024495,2219.1514989300126
2013-09-24,120.701,121.0,120.6777123711906,3328.474105870057
2013-09-25,121.0,122.401,122.29228081332415,3793.1154486801224
2013-09-26,122.936,122.75,122.25702105977746,2335.819095710005
2013-09-27,122.75,122.95,122.8518481788791,2762.8019760299994
2013-09-28,122.894,123.598,123.00278021580932,1620.7731796299836
2013-09-29,123.599,123.5,123.83294225889651,2825.5842484800332
2013-09-30,124.0,122.999,122.76124287211567,2789.405065949993
2013-10-01,122.5,124.0,123.74669812662081,3882.786914670043
2013-10-02,123.998,104.057,102.1649364968829,18888.97096529989
2013-10-03,104.0,115.846,105.81076613686386,12255.192170550481
2013-10-04,115.846,117.749,118.03040802584944,4708.142490120151
2013-10-05,117.749,119.396,119.43112456572614,2056.948067319986
2013-10-06,119.396,119.202,118.93951159585393,1237.6030501499804
2013-10-07,119.202,122.5,120.93366776802056,2882.2096808301044
2013-10-08,122.5,122.37,121.85983651614626,7565.443667170315
2013-10-09,122.37,123.297,122.52800547281167,4953.1664782102835
2013-10-10,123.2,123.553,123.8275954042161,9753.887697670427
2013-10-11,123.978,124.244,123.99378234748062,5825.726605790155
2013-10-12,123.73,124.931,124.37388959429516,1606.2036276299953
2013-10-13,124.931,127.496,125.510141612956,3828.0611253001034
2013-10-14,127.496,130.0,130.7399931229466,19971.94489426062
2013-10-15,130.0,136.4,133.02476464462526,9670.898850050247
2013-10-16,136.4,136.2,138.41006468886383,21768.3981462605
2013-10-17,136.2,140.58,136.94431156695654,33269.25489959688
2013-10-18,140.599,146.33,141.71413518780741,26868.54994874868
2013-10-19,146.33,155.1,152.45818688027433,19202.720217669503
2013-10-20,155.1,157.52,156.43216491306958,4989.978482180165
2013-10-21,157.99,171.33,165.38008594773825,11919.009208550802
2013-10-22,171.33,181.98,178.9663372746489,17514.84679545118
2013-10-23,181.979,196.3,188.8763039090296,19204.89730038939
2013-10-24,196.01,181.5,182.06897240937073,42347.94200481848
2013-10-25,181.5,172.0,171.00760863378113,36365.5602829972
2013-10-26,172.0,170.0,173.91715324371975,32393.467325324702
2013-10-27,170.002,183.2,175.62777467920415,13104.991433670986
2013-10-28,183.2,190.989,186.83634262411988,8520.002995890478
2013-10-29,190.003,196.0,191.79628114474963,6740.723806100398
2013-10-30,196.33,194.0,195.88352523034231,9083.868181250418
2013-10-31,194.0,197.3,194.47517895764193,7015.186177870377
2013-11-01,197.789,197.77,197.61172722527994,4200.187779280083
2013-11-02,197.78,199.41,199.32382552228157,3442.8358401601286
2013-11-03,199.41,206.0,200.99971089385954,7764.822945040422
2013-11-04,206.352,219.002,211.82966384415636,12550.595161470781
2013-11-05,219.85,238.42,230.4247080149926,18648.497033330037
2013-11-06,238.42,250.35,241.51429173015146,26168.297650948283
2013-11-07,249.027,273.22,272.8670595342039,34592.82404024682
2013-11-08,273.0,312.2,294.6310672111435,19014.5381506788
2013-11-09,312.2,339.5,329.7446443335347,23672.69050058564
2013-11-10,339.325,281.496,293.94260842315424,50050.384432921026
2013-11-11,281.498,318.2,308.62949428442516,20743.935837820558
2013-11-12,318.2,332.9,334.48772235746145,15556.621829981459
2013-11-13,333.0,389.999,362.20366846550735,19117.786208840545
2013-11-14,389.999,395.4,398.16292269448877,23569.861946489258
2013-11-15,395.4,408.114,410.60994385693425,15817.492735880598
2013-11-16,408.113,418.59,409.16477282202305,21793.253305937065
2013-11-17,419.0,469.4,446.6705242925425,15221.25974340184
2013-11-18,470.0,572.723,526.4206809959455,52091.08107406829
2013-11-19,571.0,583.499,604.2659636378863,95593.67822036667
2013-11-20,580.0,493.0,486.6781870610063,65121.448011897526
2013-11-21,491.61,621.525,575.9865098054654,31867.538987543827
2013-11-22,621.831,691.2,662.3343570002112,28346.640332104907
2013-11-23,690.792,742.0,737.8685175406833,25765.304849736727
2013-11-24,742.0,721.1,701.2509887249042,24883.807931575593
2013-11-25,721.1,722.1,717.0327963036257,14845.574711232117
2013-11-26,722.1,860.0,785.3840951021397,34534.685708217905
2013-11-27,859.99,935.55,883.1677404338941,26134.168944875306
2013-11-28,935.0,974.0,924.8761700687221,40209.940359439155
2013-11-29,974.0,989.051,977.0016157572599,25799.75935725446
2013-11-30,990.6,1052.61,1037.679323782685,18896.382348350206
2013-12-01,1052.61,800.0,897.9071647191608,40170.7482422883
2013-12-02,799.0,922.002,858.8250389959974,44330.279834789166
2013-12-03,925.0,1003.55,977.9710592003904,17510.152778530733
2013-12-04,1003.55,1059.56,1026.297608868847,11734.64180736146
2013-12-05,1059.0,1020.0,970.4706844676483,59023.313845394674
2013-12-06,1020.24,859.0,927.6003236942717,38996.251163654066
2013-12-07,856.0,708.576,726.9423641884475,125104.46442505148
2013-12-08,708.575,738.148,727.5282417349932,32911.79832534303
2013-12-09,739.06,845.49,830.9622239635146,46607.5360046105
2013-12-10,845.49,951.111,911.6590317747616,23015.774878008673
2013-12-11,951.111,832.0,897.6619495617512,28809.57791397352
2013-12-12,833.0,850.01,851.4445579630519,14599.741240401518
2013-12-13,850.001,844.0,871.859421543937,16290.179570081918
2013-12-14,843.0,850.51,853.5603160109007,7857.012812930623
2013-12-15,852.8,858.065,832.4527180687093,11907.17516546085
2013-12-16,859.18,650.003,745.770970394388,47374.226580058676
2013-12-17,650.0,688.012,680.2289758440266,65981.15203343384
2013-12-18,686.735,525.01,533.7066596736105,145112.81467479107
2013-12-19,525.01,657.997,585.8128689324224,69028.92493069648
2013-12-20,656.0,629.198,667.440346876615,41322.637763926046
2013-12-21,629.198,594.9,604.0520773121109,33942.13264842544
2013-12-22,594.432,623.6,619.4716579764873,23529.481983186735
2013-12-23,623.6,629.98,622.4337055664732,14442.96771557119
2013-12-24,629.98,649.999,647.3320122118888,15042.835021941042
2013-12-25,650.89,656.799,655.969109865672,8744.176995470825
2013-12-26,656.001,747.897,708.4534770294254,23206.117079068288
2013-12-27,747.897,698.979,723.7143237479356,29269.853709516705
2013-12-28,698.978,709.07,710.2229557547613,13290.687639221072
2013-12-29,710.0,715.0,706.3710280753191,5360.719752630423
2013-12-30,715.0,735.125,726.8321004670205,9480.585261150627
2013-12-31,735.125,730.0,725.6185971341305,6713.420386250415
2014-01-01,728.002,741.0,737.8455416680245,6699.156973080439
2014-01-02,741.08,769.9,751.0595457923669,8781.7379371505
2014-01-03,769.9,785.296,789.1275404703001,20116.08596753984
2014-01-04,785.296,817.0,802.864961241828,11342.710151720888
